SidoName,SggName,DisQuantityAvg,Time
경상남도,거제시,1919.8670605613001,20181202
경상남도,거제시,1827.6223776223776,20181203
경상남도,거제시,1922.9477611940301,20181204
경상남도,거제시,1855.3135888501745,20181205
경상남도,거제시,1929.6148738379813,20181206
경상남도,거제시,1893.7791601866247,20181207
경상남도,거제시,1801.91637630662,20181208
경상남도,거제시,1834.8987108655615,20181209
경상남도,거제시,1800.583333333333,20181210
경상남도,거제시,1719.6779964221826,20181211
경상남도,거제시,1826.4378478664194,20181212
경상남도,거제시,1936.8,20181213
경상남도,거제시,1832.575757575757,20181214
경상남도,거제시,1779.588014981273,20181215
경상남도,거제시,1794.1330998248684,20181216
경상남도,거제시,1750.2742230347349,20181217
경상남도,거제시,1864.8916967509024,20181218
경상남도,거제시,1866.2313432835824,20181219
경상남도,거제시,1923.8896366083445,20181220
경상남도,거제시,1880.6656101426306,20181221
경상남도,거제시,1805.1818181818185,20181222
경상남도,거제시,1882.044198895028,20181223
경상남도,거제시,1677.2151898734176,20181224
경상남도,거제시,1632.887189292543,20181225
경상남도,거제시,1757.583774250441,20181226
경상남도,거제시,2017.5,20181227
경상남도,거제시,1838.6759581881533,20181228
경상남도,거제시,1826.3513513513512,20181229
경상남도,거제시,1748.9690721649483,20181230
경상남도,거제시,1898.4848484848487,20181231
경상남도,양산시,1867.3564676043347,20181201
경상남도,양산시,1813.903192584964,20181202
경상남도,양산시,1747.4236874236874,20181203
경상남도,양산시,1708.3776259174892,20181204
경상남도,양산시,1763.9766008302934,20181205
경상남도,양산시,1857.8094829435745,20181206
경상남도,양산시,1781.2472647702407,20181207
경상남도,양산시,1665.1306240928882,20181208
경상남도,양산시,1664.032961706253,20181209
경상남도,양산시,1661.2550770736484,20181210
경상남도,양산시,1649.7648052104694,20181211
경상남도,양산시,1735.1504612127628,20181212
경상남도,양산시,1838.6651870640453,20181213
경상남도,양산시,1739.2088641473074,20181214
경상남도,양산시,1632.6878176074715,20181215
경상남도,양산시,1639.91452991453,20181216
경상남도,양산시,1653.05329610295,20181217
경상남도,양산시,1620.0995840161352,20181218
경상남도,양산시,1717.8165374677005,20181219
경상남도,양산시,1830.2266319670352,20181220
경상남도,양산시,1696.967706622879,20181221
경상남도,양산시,1702.6845245057905,20181222
경상남도,양산시,1677.0938324934007,20181223
경상남도,양산시,1649.5677057963956,20181224
경상남도,양산시,1611.8469174503657,20181225
경상남도,양산시,1705.0359233634913,20181226
경상남도,양산시,1825.2490692926624,20181227
경상남도,양산시,1728.123973277845,20181228
경상남도,양산시,1694.4060114503814,20181229
경상남도,양산시,1679.7109271920356,20181230
경상남도,양산시,1663.021054118977,20181231
경상남도,의령군,2316.0,20181201
경상남도,의령군,2230.188679245283,20181202
경상남도,의령군,1999.1935483870968,20181203
경상남도,의령군,2209.285714285714,20181204
경상남도,의령군,2081.8965517241377,20181205
경상남도,의령군,2217.948717948718,20181206
경상남도,의령군,2278.6666666666665,20181207
경상남도,의령군,1938.095238095238,20181208
경상남도,의령군,2125.0,20181209
경상남도,의령군,1879.5774647887326,20181210
경상남도,의령군,2058.6206896551726,20181211
경상남도,의령군,2361.7021276595747,20181212
경상남도,의령군,2198.051948051948,20181213
경상남도,의령군,1907.5342465753424,20181214
경상남도,의령군,2202.9850746268658,20181215
경상남도,의령군,1953.571428571429,20181216
경상남도,의령군,1940.1785714285716,20181217
경상남도,의령군,1741.2698412698412,20181218
경상남도,의령군,2068.548387096774,20181219
경상남도,의령군,2395.5696202531644,20181220
경상남도,의령군,1940.666666666667,20181221
경상남도,의령군,2070.422535211268,20181222
경상남도,의령군,1853.90625,20181223
경상남도,의령군,2091.2280701754385,20181224
경상남도,의령군,2048.3050847457625,20181225
경상남도,의령군,2148.214285714286,20181226
경상남도,의령군,2302.083333333333,20181227
경상남도,의령군,2314.0,20181228
경상남도,의령군,1953.5211267605634,20181229
경상남도,의령군,1962.5,20181230
경상남도,의령군,1979.2452830188681,20181231
경상남도,창녕군,2814.196675900277,20181201
경상남도,창녕군,2727.125382262997,20181202
경상남도,창녕군,2493.5318275154004,20181203
경상남도,창녕군,2678.966189856957,20181204
경상남도,창녕군,2620.488466757124,20181205
경상남도,창녕군,2763.73730964467,20181206
경상남도,창녕군,2655.499367888749,20181207
경상남도,창녕군,2560.208643815201,20181208
경상남도,창녕군,2562.0030007501878,20181209
경상남도,창녕군,2577.069096431283,20181210
경상남도,창녕군,2652.430307362402,20181211
경상남도,창녕군,2711.068773234201,20181212
경상남도,창녕군,2750.2118644067796,20181213
경상남도,창녕군,2749.235372340425,20181214
경상남도,창녕군,2630.251046025105,20181215
경상남도,창녕군,2510.31684698609,20181216
경상남도,창녕군,2647.3082595870205,20181217
경상남도,창녕군,2596.555639666919,20181218
경상남도,창녕군,2658.847283406755,20181219
경상남도,창녕군,2653.004451038576,20181220
경상남도,창녕군,2686.884108258154,20181221
경상남도,창녕군,2577.584985835694,20181222
경상남도,창녕군,2546.7207334273626,20181223
경상남도,창녕군,2577.0158251695552,20181224
경상남도,창녕군,2549.395648670427,20181225
경상남도,창녕군,2700.983606557377,20181226
경상남도,창녕군,2645.690936106984,20181227
경상남도,창녕군,2753.228070175438,20181228
경상남도,창녕군,2631.8936877076408,20181229
경상남도,창녕군,2590.675763482781,20181230
경상남도,창녕군,2763.953488372093,20181231
경상남도,고성군,2447.0149253731342,20181201
경상남도,고성군,2213.090909090909,20181202
경상남도,고성군,2141.532258064516,20181203
경상남도,고성군,2212.2596153846152,20181204
경상남도,고성군,2599.1902834008097,20181205
경상남도,고성군,2386.378205128205,20181206
경상남도,고성군,2241.699604743083,20181207
경상남도,고성군,2112.1951219512193,20181208
경상남도,고성군,2193.665158371041,20181209
경상남도,고성군,2062.54752851711,20181210
경상남도,고성군,2381.4345991561177,20181211
경상남도,고성군,2284.3347639484978,20181212
경상남도,고성군,2408.5669781931465,20181213
경상남도,고성군,2352.8169014084506,20181214
경상남도,고성군,2096.851851851852,20181215
경상남도,고성군,2187.4,20181216
경상남도,고성군,2171.330275229358,20181217
경상남도,고성군,2042.1259842519685,20181218
경상남도,고성군,2401.68776371308,20181219
경상남도,고성군,2348.6531986531986,20181220
경상남도,고성군,2258.801498127341,20181221
경상남도,고성군,2207.692307692308,20181222
경상남도,고성군,2311.2288135593217,20181223
경상남도,고성군,2091.6666666666665,20181224
경상남도,고성군,1949.1416309012875,20181225
경상남도,고성군,2315.4008438818564,20181226
경상남도,고성군,2619.9324324324325,20181227
경상남도,고성군,2278.707224334601,20181228
경상남도,고성군,2294.0816326530608,20181229
경상남도,고성군,2251.7021276595747,20181230
경상남도,고성군,2159.691629955947,20181231
경상남도,하동군,2274.074074074074,20181201
경상남도,하동군,2241.935483870968,20181202
경상남도,하동군,2733.928571428572,20181203
경상남도,하동군,2479.032258064516,20181204
경상남도,하동군,1650.0,20181205
경상남도,하동군,2802.3809523809527,20181206
경상남도,하동군,2571.875,20181207
경상남도,하동군,2358.333333333333,20181208
경상남도,하동군,3023.333333333333,20181209
경상남도,하동군,2384.615384615385,20181210
경상남도,하동군,2167.5,20181211
경상남도,하동군,2704.0,20181212
경상남도,하동군,2128.0,20181213
경상남도,하동군,2517.1875,20181214
경상남도,하동군,2741.3793103448274,20181215
경상남도,하동군,2500.0,20181216
경상남도,하동군,2342.3076923076924,20181217
경상남도,하동군,2444.642857142857,20181218
경상남도,하동군,2658.620689655173,20181219
경상남도,하동군,2370.2702702702704,20181220
경상남도,하동군,2545.3125,20181221
경상남도,하동군,3195.652173913043,20181222
경상남도,하동군,2150.0,20181223
경상남도,하동군,2845.1612903225805,20181224
경상남도,하동군,2301.6666666666665,20181225
경상남도,하동군,2675.8064516129034,20181226
경상남도,하동군,2116.6666666666665,20181227
경상남도,하동군,2203.6585365853657,20181228
경상남도,하동군,2330.232558139535,20181229
경상남도,하동군,2270.0,20181230
경상남도,하동군,2322.093023255814,20181231
제주특별자치도,제주시,2337.912559813505,20181201
제주특별자치도,제주시,2324.5875526225964,20181202
제주특별자치도,제주시,2286.4355162107972,20181203
제주특별자치도,제주시,2272.415511461448,20181204
제주특별자치도,제주시,2322.9007482481493,20181205
제주특별자치도,제주시,2303.022431707149,20181206
제주특별자치도,제주시,2288.5085150651153,20181207
제주특별자치도,제주시,2257.884998576715,20181208
제주특별자치도,제주시,2243.203009978734,20181209
제주특별자치도,제주시,2210.9707394226966,20181210
제주특별자치도,제주시,2253.8034425319265,20181211
제주특별자치도,제주시,2333.853878558359,20181212
제주특별자치도,제주시,2345.602110707297,20181213
제주특별자치도,제주시,2277.668037354445,20181214
제주특별자치도,제주시,2298.882893516567,20181215
제주특별자치도,제주시,2295.0744558991987,20181216
제주특별자치도,제주시,2229.1567815352446,20181217
제주특별자치도,제주시,2278.7059352150645,20181218
